1;1;710;1020;560;830;1320;340
1;1;1250;1550;290;470;1480;550
1;1;1380;1550;410;630;1400;690
1;1;1200;1550;620;780;1100;610
1;1;1050;1275;560;750;940;480
1;1;500;800;310;450;510;520
1;1;470;620;460;730;590;770
1;1;500;750;720;830;810;700
